category,question_id,question,answer,faq_url
Ampere,630923c4f86ae76c18b1624d,what is the subscription plan being offered by ampere/dealership in addition to the registration and insurance cost?,"currently, there is no subscription plan offered by ampere. rest assured, the brand is working on introducing the same in the future.",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=630923c4f86ae76c18b1624d&view=FAQ
Ampere,6309240c14e57550750ab0bf,will flipkart deliver ampere magnus ex to my home?,"no, after the registration process, the brand authorised dealer will contact you to handover the vehicle at the dealer's location.",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309240c14e57550750ab0bf&view=FAQ
Ampere,6308ed73a0eaa942e1870c8d,i have bought ampere magnus ex but i want to have a different model. what should i do?,"in case you want to buy a different model, you will have to let the brand authorised dealer know your requirement before the insurance and registration process is initiated. please note, any request for a new variant can be done based on the availability of the stock with the dealer. alternatively, you can also cancel the existing order and place a new order before the submission of documents required for processing registration.",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6308ed73a0eaa942e1870c8d&view=FAQ
Ampere,6309139414e57550750aad8b,what is the warranty being offered by ampere?,"

ampere magnus ex electric scooter comes with a warranty of 3 years or 20000 km, whichever is completed first. for more details, you can contact the brand at 1800 123 9262 or write to them at customersupport@amperevehicles.com. you can also choose to contact the brand authorised dealer.

",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309139414e57550750aad8b&view=FAQ
Ampere,6309141ba0eaa942e187269f,how long does the ampere magnus ex's battery last? ,"

ampere magnus ex's battery will last for a distance of 80-100 kilometers after it is fully charged. for more information on battery life, please visit the brand website.

",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309141ba0eaa942e187269f&view=FAQ
Ampere,6309249814e57550750ab0c5,"the address while ordering ampere 2-wheeler on flipkart is different from the one on my address proof (aadhar card), what should i do now?","

please cancel the order and place a new order with the correct address. for more details, you can also contact the brand authorised dealer.

",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309249814e57550750ab0c5&view=FAQ
Ampere,6308ec30a0eaa942e1870b0d,will i get any extra discount/no-cost emi at the ampere dealership for insurance and vehicle registration charges?,"please reach out to the brand authorised dealer for any discount-related information on insurance if it is being purchased from them. kindly note, the vehicle registration charge is a government tax and is the same for all. it does not include any discount or the option to pay through emi.",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6308ec30a0eaa942e1870b0d&view=FAQ
Ampere,6308f57d14e57550750a9bf3,can i buy more than one ampere vehicle in my name/same flipkart account?,"no, only one vehicle can be purchased through a flipkart account. please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your aadhar card and that would mean that this price is applicable only for your first purchase of an electrical vehicle.",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6308f57d14e57550750a9bf3&view=FAQ
Ampere,630924f5f86ae76c18b16265,what are the accepted address proofs that i can use for my ampere magnus ex registration so that i can ensure that i have the required documents before making the purchase on flipkart?,"address proof documents that need to be submitted at the regional transport office may vary across states. however, these are the commonly accepted address proofs:
- aadhar card- passport- bank passbook - voter id- electricity bill- lpg connection bill- water bill- registered rental agreement",https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=630924f5f86ae76c18b16265&view=FAQ
BGauss,632beb59f86ae76c18e88d71,is the price shown on the product page for a bgauss 2-wheeler the final amount?,"please note, the price shown on the product page is the ex-showroom price of the vehicle. you will also have to pay for registration, insurance, any other accessories, and value-added services opted as applicable at the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632beb59f86ae76c18e88d71&view=FAQ
BGauss,632bf0a464d0b60fba41518b,why is the option to buy a bgauss 2-wheeler not available at my pincode?,"sorry, the option to purchase the 2-wheeler is available only in select cities. rest assured, the brand authorised dealers are working on expanding this.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf0a464d0b60fba41518b&view=FAQ
BGauss,632bf491f86ae76c18e8cdc6,what is the advantage of buying a bgauss 2-wheeler vehicle through flipkart?,"

if you choose to buy 2 wheeler on flipkart, then the vehicle will be delivered to you within 15 days by the brand authorised dealers. in case you book the vehicle at a showroom, it may take up to 90 days for the vehicle to be delivered.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf491f86ae76c18e8cdc6&view=FAQ
BGauss,632bf56c64d0b60fba416ee4,what is the process after paying the ex-showroom price for a bgauss 2-wheeler on flipkart?,"once you've paid the ex-showroom price for the 2-wheeler on flipkart, the authorised dealer will contact you within 48 hours to initiate the process of registration. after this, you will need to visit the brand authorised dealer to submit the required documents and within the next 7-10 days, the 2-wheeler will be handed over to you at the authorised dealer's location.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf56c64d0b60fba416ee4&view=FAQ
BGauss,632bf5f214e5755075426564,what are the documents required for the entire process of buying a bgauss 2-wheeler on flipkart?,"the following documents need to be submitted to the brand authorised dealer to complete the purchase of a 2-wheeler:
- aadhaar card- mobile number linked to the aadhaar card- any residence proof- driving license",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf5f214e5755075426564&view=FAQ
BGauss,632bf6c364d0b60fba4175cd,can i submit my documents online for a bgauss 2-wheeler and not visit the brand authorised dealer?,"yes, you can submit the required documents via email. the authorised dealer will assist you in case a hard copy is needed for documentation.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf6c364d0b60fba4175cd&view=FAQ
BGauss,632bf76ea0eaa942e1bf1aa8,what will happen if bgauss brand authorised dealer who will contact me is very far from my location?,"

please be assured that the nearest authorised dealer will contact you as part of the purchase of a 2-wheeler on flipkart.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf76ea0eaa942e1bf1aa8&view=FAQ
BGauss,632bf86da0eaa942e1bf236d,will i get the option to test drive a bgauss 2-wheeler? how many times will i be allowed to take a test drive in the same order?,you can take multiple test rides by visiting the nearest brand authorised dealership.,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf86da0eaa942e1bf236d&view=FAQ
BGauss,632bfc2f64d0b60fba419fe6,how can i track my order for the bgauss 2-wheeler after completing my payment on flipkart?,"



tracking your order for a 2-wheeler on flipkart is easy and can be done through the 'my orders' section. you can also choose to contact the brand authorised dealer to know more about the status of your 2-wheeler.



",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bfc2f64d0b60fba419fe6&view=FAQ
BGauss,632bfd9764d0b60fba41aa8c,"once i have paid for the registration and the insurance, how do i track my order for the bgauss 2-wheeler?","for bgauss, you can track the order status of your 2-wheeler by visiting 'my orders' section. you can also choose to contact the brand authorised dealer to know more about the status of your 2-wheeler.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bfd9764d0b60fba41aa8c&view=FAQ
BGauss,632bfdf064d0b60fba41ad81,what subsidies are being offered by bgauss and how to claim them?,"

for bgauss vehicles, the central subsidy is already included and you do not have to apply for it again. the authorised dealers will assist you with the state subsidies at the time of the vehicle delivery. (note: all subsidy discounts will be provided to customers if they are first-time electric scooter buyer).

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bfdf064d0b60fba41ad81&view=FAQ
BGauss,632bfe7164d0b60fba41b15e,is the price for a bgauss 2-wheeler inclusive of subsidy?,"please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your aadhaar card and that would mean that this price is applicable only for your first purchase of an electrical vehicle.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bfe7164d0b60fba41b15e&view=FAQ
BGauss,632bff78a0eaa942e1bf5a04,is there any loan facility available for the purchase of a bgauss 2-wheeler on flipkart?,"currently, there is only a no-cost emi option available on flipkart for the purchase of 2-wheeler vehicles.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bff78a0eaa942e1bf5a04&view=FAQ
BGauss,632c000064d0b60fba41bc93,can i choose my own insurance partner for a bgauss 2-wheeler?,"you can choose to buy vehicle insurance from the dealer or on your own from a different insurance service provider. once you've purchased the insurance, please share details with the authorised dealer so that they can initiate the process of registration at the rto.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c000064d0b60fba41bc93&view=FAQ
BGauss,632c022ba0eaa942e1bf6ba0,is there a battery subscription model for bgauss 2-wheelers?,"no, currently there is no battery subscription model offered by bgauss.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c022ba0eaa942e1bf6ba0&view=FAQ
BGauss,632c038f64d0b60fba41d31a,there have been recent reports of batteries catching fire. how do i know that bgauss 2-wheelers are safe?,"brand has confirmed that they have followed all safety norms set by arai, including ip67 and a smart bms to ensure safety of all vehicles. batteries are made with aluminium casing and 21,700 cells with very high thermal efficiency. this is combined with temperature sensors and induced air cooling which gets activated at 40 degrees.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c038f64d0b60fba41d31a&view=FAQ
BGauss,632c042bf86ae76c18e935b5,what accessories will be part of bgauss 2-wheelers. do i have to pay separately for accessories?,there are no accessories provided with bgauss 2-wheelers. if you like you can buy them separately.,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c042bf86ae76c18e935b5&view=FAQ
BGauss,632c059df86ae76c18e942e6,what is the warranty being offered by bgauss?,"bg b8, bg d15i, and bg d15 pro come with a warranty of 3 years or 36,000 kilometers, whichever is completed earlier. whereas, bg a2 has a warranty of 3 years or 24,000 kilometers, whichever is completed earlier.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c059df86ae76c18e942e6&view=FAQ
BGauss,632c0b8e14e5755075430694,can i buy more than one bgauss 2-wheeler in my name/same flipkart account?,"no, only one vehicle can be purchased through a flipkart account. please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your aadhaar card and that would mean that this price is applicable only for your first purchase of an electrical vehicle.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c0b8e14e5755075430694&view=FAQ
BGauss,632c0c29f86ae76c18e97a94,do i need to have a driving license to ride a bgauss 2-wheeler?,"please note, a driving license is required to ride bg b8, bg d15i, and bg d15 pro. whereas, a driving license is not required to ride bg a2.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c0c29f86ae76c18e97a94&view=FAQ
BGauss,632c0c7cf86ae76c18e97ccb,what charging options are available with bgauss 2-wheelers? ,"for a bgauss vehicle, a charger is provided with the vehicle and the battery provided is removable. you can plug it into a normal 5 amps socket and charge it like you charge your mobile phone.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c0c7cf86ae76c18e97ccb&view=FAQ
BGauss,632d19d3f86ae76c18ec831b,how long does the battery last for bgauss 2-wheelers?,"the battery for bg d15i and bg d15 pro will last for 70,000 to 80,000 kilometers, which is 8 to 10 years depending on the individual usage. the battery for bg a2 and bg b8 will last for 40,000 kilometers depending on usage.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d19d3f86ae76c18ec831b&view=FAQ
BGauss,632d1a4f64d0b60fba453f58,how quickly does the battery for bgauss 2-wheelers charge again?,"please note, the battery for bg a2 will take 1 hour 45 minutes to get 80% charged, however, it will take 2 hours 15 minutes to get 100% charged. 
battery for bg b8 will take 2 hours to get 80% charged and 3 hours to get 100% charged.
batteries for bg d15i and bg d15 pro will take 4 hours to get 80% charged and 5 hours 30 minutes to get 100% charged.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1a4f64d0b60fba453f58&view=FAQ
BGauss,632d1aa764d0b60fba454079,do i get a spare tyre with a bgauss 2-wheeler?,"no, a spare tyre is not provided with a bgauss electric 2-wheeler.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1aa764d0b60fba454079&view=FAQ
BGauss,632d1b1e14e5755075462134,how much electricity is required to charge the battery of a bgauss vehicle?,"

bg a2 and bg b8 consume 1.5 units of electricity. bg d15i and bg d15 pro consume 3.5 units of electricity.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1b1e14e5755075462134&view=FAQ
BGauss,632d1bdff86ae76c18ec88a9,what after-sales services are being provided by flipkart for bgauss 2-wheelers?,"


please note, there will be no after-sales services provided by flipkart. kindly contact the brand's customer support for any assistance needed after the purchase of the vehicle. you can also check with the brand authorised dealer.


",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1bdff86ae76c18ec88a9&view=FAQ
BGauss,632d1c47a0eaa942e1c2d5cc,what after-sales services are being provided by bgauss for 2-wheelers?,"

please note, the 1st and the 4th services are free of cost. any other services may be chargeable. for more details, kindly get in touch with the brand at 8291939393.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1c47a0eaa942e1c2d5cc&view=FAQ
BGauss,632d1d0914e5755075462626,when and how many times does a bgauss vehicle require servicing?,"

bgauss vehicles must be serviced twice a year.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1d0914e5755075462626&view=FAQ
BGauss,632d1d92a0eaa942e1c2d8e3,what is the average cost of one service for a bgauss 2-wheeler?,"the average cost of service will depend on the condition of the vehicle. however, for a standard service, it may range from rs 300 to rs 350. for more details, you can contact the brand at 8291939393 or you can choose to contact the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1d92a0eaa942e1c2d8e3&view=FAQ
BGauss,632d1df4a0eaa942e1c2d9c1,"in case i want to relocate to a different state, do i need to get the bgauss vehicle registered in that state also and will the brand help me with that?","in case you relocate to a different state, please contact the local regional transport office for assistance with registration change.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1df4a0eaa942e1c2d9c1&view=FAQ
BGauss,632d1e60a0eaa942e1c2dad4,will flipkart deliver the bgauss 2-wheeler to my home?,"for delivery-related queries, please contact the brand at 8291939393. you can also check with the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1e60a0eaa942e1c2dad4&view=FAQ
BGauss,632bf21d14e5755075424f40,i have bought a bgauss 2-wheeler but i want to have a different model. what should i do?,"in case you want to buy a different model than the one you have already purchased, you can cancel the existing order and place a new order for the desired model. please note, the option to cancel the order will not be available after the submission of documents required for processing registration.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf21d14e5755075424f40&view=FAQ
BGauss,632d212164d0b60fba455193,"the address while ordering bgauss 2-wheeler on flipkart is different from the one on my address proof (aadhaar card), what should i do now?","please cancel the order and place a new order with the correct address. for more details, you can also contact the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d212164d0b60fba455193&view=FAQ
BGauss,632beef7a0eaa942e1bee76d,can i pay for bgauss vehicle's registration and insurance on flipkart?,"

currently, the option to pay for the registration and insurance is not available on flipkart. please note, the vehicle registration amount needs to be paid directly to the brand authorised dealer. you can choose to buy vehicle insurance from the dealer or on your own from a different insurance service provider.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632beef7a0eaa942e1bee76d&view=FAQ
BGauss,632befd3f86ae76c18e8b12c,will i get any extra discount/no-cost emi at the bgauss dealership for insurance and vehicle registration charges?,"

please reach out to the brand authorised dealer for any discount-related information if the service is being purchased from them. kindly note, the vehicle registration charge is a government tax and is the same for all. it does not include any discount or the option to pay through emi.

",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632befd3f86ae76c18e8b12c&view=FAQ
BGauss,632c050c64d0b60fba41debe,is the warranty for bgauss 2-wheelers being offered by flipkart?,"please note, the warranty will be provided by bgauss.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c050c64d0b60fba41debe&view=FAQ
BGauss,632d2024a0eaa942e1c2df73,will bgauss cross-sell/upsell when i visit the brand authorised dealer?,"please note, once you've completed the purchase on flipkart, the brand authorised dealer will not market any other products. however, they may recommend accessories that may be suitable for your vehicle.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d2024a0eaa942e1c2df73&view=FAQ
BGauss,632d219bf86ae76c18ec97f8,how do i contact bgauss for 2-wheeler related queries?,"




you can visit bgauss's website or contact them at 8291939393.




",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d219bf86ae76c18ec97f8&view=FAQ
BGauss,632d20adf86ae76c18ec94ed,how do you make sure that i don't get unwarranted calls for cross-sell/upsell from bgauss/insurance partners etc?,"bgauss may contact you only to recommend accessories. in case you receive any unwarranted calls, please contact the brand at 8291939393 and they will help you.",https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d20adf86ae76c18ec94ed&view=FAQ
Ather,632bed7e14e57550754231dd,is the price shown on the product page for an ather 2-wheeler the final amount?,"please note, the price shown on the product page is the ex-showroom price of the vehicle. you will also have to pay for registration, insurance, any other accessories and value added services opted as applicable at the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bed7e14e57550754231dd&view=FAQ
Ather,632bf1e964d0b60fba415a61,the option to buy an ather 2-wheeler is not available at my pincode.,"

sorry, the option to purchase an ather 2-wheeler is available only at select cities. rest assured, the brand authorised dealers are working on expanding this.

",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf1e964d0b60fba415a61&view=FAQ
Ather,632bf4c4f86ae76c18e8ceb4,i have bought an ather 2-wheeler but i want to have a different model. what should i do?,"in case you want to buy a different model than the one you have already purchased, you can cancel the existing order and place a new order for the desired model. please note, the option to cancel the order will not be available after the submission of documents required for processing registration.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf4c4f86ae76c18e8ceb4&view=FAQ
Ather,632bf651a0eaa942e1bf1511,what is the advantage of buying an ather 2-wheeler vehicle through flipkart?,"if you choose to buy an ather 2-wheeler on flipkart, then the vehicle will be delivered to you within 15 days by the brand authorised dealers. in case you book the vehicle at a showroom, it may take upto 90 days for the vehicle to be delivered. 
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf651a0eaa942e1bf1511&view=FAQ
Ather,632bf72c64d0b60fba4177db,what is the process after paying the ex-showroom price for an ather 2-wheeler on flipkart?,"once you've paid the ex-showroom price for the 2-wheeler on flipkart, the authorised dealer will contact you within 48 hours to initiate the process of registration. after this, you will need to visit the brand authorised dealer to submit the required documents and within the next 7-10 days, the 2-wheeler will be handed over to you at the authorised dealer's location. ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf72c64d0b60fba4177db&view=FAQ
Ather,632bf948a0eaa942e1bf2b3b,what are the documents required for the entire process of buying an ather 2-wheeler on flipkart?,"

the following documents need to be submitted to the brand authorised dealer to complete the purchase of an ather 2-wheeler:
- aadhaar card- pan card- address proof- passport size photo

",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf948a0eaa942e1bf2b3b&view=FAQ
Ather,632bfaa0a0eaa942e1bf34f5,can i submit my documents online for an ather 2-wheeler and not visit the brand authorised dealer?,"yes, you can submit the required documents via email. the authorised dealer will assist you in case hard copy is needed for documentation.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bfaa0a0eaa942e1bf34f5&view=FAQ
Ather,632bfde4f86ae76c18e90d1e,in which all cities can the purchase of an ather 2-wheeler be made?,"please note, ather 2-wheelers are available for purchase only in delhi at the moment. rest assured, brand authorised dealers are working on expanding this to other cities.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bfde4f86ae76c18e90d1e&view=FAQ
Ather,632bfe41a0eaa942e1bf5182,in which all cities is ather operational?,kindly check the brand website to know about the cities that ather is currently operational.,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bfe41a0eaa942e1bf5182&view=FAQ
Ather,632c02bba0eaa942e1bf6e88,how can i track my order for the ather 2-wheeler after completing my payment on flipkart?,tracking your order for 2-wheeler on flipkart is easy and can be done through the 'my orders' section of your flipkart account. you can also choose to contact the brand's authorised dealer to know more about the status of your 2-wheeler.,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c02bba0eaa942e1bf6e88&view=FAQ
Ather,632c036564d0b60fba41d242,"once i have paid for the registration and the insurance, how do i track my order for the ather 2-wheeler?","for ather, please visit their website to track the status of your order for the 2-wheeler. you can also track it from the 'my orders' section of your flipkart account.
you can also contact the brand authorised dealer to know the status of your vehicle.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c036564d0b60fba41d242&view=FAQ
Ather,632c03da64d0b60fba41d4d7,what subsidies are being offered by ather and how to claim them?,"for ather vehicles, the central subsidy is already included and you do not have to apply for it again. the authorised dealers will assist you with the state subsidies at the time of the vehicle delivery. (note: all subsidy discounts will be provided to customers if they are first time electric scooter buyer).",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c03da64d0b60fba41d4d7&view=FAQ
Ather,632c044d14e575507542c713,is the price for an ather 2-wheeler inclusive of subsidy?,"please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your aadhar card and that would mean that this price is applicable only for your first purchase of electrical vehicle.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c044d14e575507542c713&view=FAQ
Ather,632c067364d0b60fba41eadf,is there any loan facility available for the purchase of an ather 2-wheeler on flipkart?,"currently, there is only no-cost emi option available on flipkart for the purchase of 2-wheelers.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c067364d0b60fba41eadf&view=FAQ
Ather,632c0be864d0b60fba421b8b,can i choose my own insurance partner for an ather 2-wheeler?,"you can choose to buy the vehicle insurance from the dealer or on your own from a different insurance service provider. once you've purchased the insurance, please share details with the authorised dealers so that they can initiate the process of registration at the rto.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c0be864d0b60fba421b8b&view=FAQ
Ather,632c0c9da0eaa942e1bfbfa3,is there a battery subscription model for ather 2-wheelers?,"no, currently there is no battery subscription model offered by ather.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c0c9da0eaa942e1bfbfa3&view=FAQ
Ather,632c3bf3f86ae76c18eaa0b2,what accessories will be part of ather 2-wheelers. do i have to pay separately for accessories?,"

currently, ather provides only tire pressure monitoring system as an accessory. the brand also provides helmets in cities where it is regulated by the state government. please note, accessories have to be purchased separately.

",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c3bf3f86ae76c18eaa0b2&view=FAQ
Ather,632d1a9764d0b60fba454056,can i return my ather 2-wheeler in case i receive a damaged vehicle?,"while ather ensures stringent quality check before the delivery of the vehicle, it is recommended that you check the vehicle thoroughly at the dealer's location before accepting the delivery. in the unlikely event of the vehicle having any issue, you can contact the brand at 8882118118 or you can choose to write to them at info@atherenergy.com. you can also check with the brand authorised dealer for assistance.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1a9764d0b60fba454056&view=FAQ
Ather,632d1b2d14e5755075462150,can i buy more than one ather 2-wheeler through the same flipkart account?,"no, only one vehicle can be purchased through a flipkart account. please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your aadhaar card and that would mean that this price is applicable only for your first purchase of electrical vehicle.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1b2d14e5755075462150&view=FAQ
Ather,632d1bbd14e57550754622fa,do i need to have a driving license to drive an ather 2-wheeler?,"please note, a driving license is required to ride ather 2-wheelers.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1bbd14e57550754622fa&view=FAQ
Ather,632d1c37a0eaa942e1c2d5a1,what charging options are available with ather 2-wheelers. is there a separate cost associated with it?,"for ather vehicles, ather dot is ideal for home charging and it comes complimentary with ather scooters. if you like you can also choose to buy a portable charger for rs 12,500 including gst. for more details on charger related queries, please refer to the brand website. 
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1c37a0eaa942e1c2d5a1&view=FAQ
Ather,632d1c9f64d0b60fba454545,how long does the battery last for ather 2-wheelers?,"



for more details on the capacity of the battery used, please contact the brand at 8882118118 or you can choose to write to them at info@atherenergy.com. you can also check with the brand authorised dealer.
 



",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1c9f64d0b60fba454545&view=FAQ
Ather,632d1d2cf86ae76c18ec8bd2,how quickly does the battery for ather 2-wheelers charge again?,"ather dot, the home charger can charge your vehicle in 6-8 hours if the vehicle is lying idle. for more details on charger related queries, please refer to the brand website.
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1d2cf86ae76c18ec8bd2&view=FAQ
Ather,632d1da8f86ae76c18ec8d07,do i get a spare tyre with an ather 2-wheeler?,"no, a spare tyre is not provided with ather electric 2-wheeler.
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1da8f86ae76c18ec8d07&view=FAQ
Ather,632d1e02a0eaa942e1c2d9df,how much electricity is required to charge the battery of an ather vehicle?,"ather dot, the home charger and the portable charger for ather vehicles consume 3 kwh (rs 4-5/kwh) of electricity to get completely charged. for more details on charging related queries, please refer to the brand website.
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1e02a0eaa942e1c2d9df&view=FAQ
Ather,632d1e6df86ae76c18ec8eb7,what after sales services are being provided by flipkart for ather 2-wheelers?,"please note, there will be no after sales services provided by flipkart. kindly contact the brand at 8882118118 or you can choose to write to them at info@atherenergy.com for any assistance needed after the purchase of the vehicle. you can also check with the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1e6df86ae76c18ec8eb7&view=FAQ
Ather,632d1a2cf86ae76c18ec8402,what is the warranty being offered by ather?,"ather offers 3 years warranty on vehicles and battery. kindly note, the warranty covers a minimum of 80% state of health over the period of 3 years for batteries.
for more details on warranty, please contact the brand.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1a2cf86ae76c18ec8402&view=FAQ
Ather,632d222aa0eaa942e1c2e5bf,when and how many times does an ather vehicle require servicing?,"ather vehicles must be serviced after completing 5000 kilometers. for more details on maintenance and service, please refer to the brand website.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d222aa0eaa942e1c2e5bf&view=FAQ
Ather,632d22aaf86ae76c18ec9bc6,what is the average cost of one service for an ather 2-wheeler?,"the average cost of service will depend on the condition of the vehicle. for more details, please contact the brand at 8882118118 or you can choose to write to them at info@atherenergy.com. you can also contact the brand authorised dealer for assistance.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d22aaf86ae76c18ec9bc6&view=FAQ
Ather,632d2314a0eaa942e1c2e9d2,"in case i want to relocate to a different state, do i need to get the ather vehicle registered in that state also and will the brand help me with that?","in case you relocate to a different state, please contact the local regional transport office for assistance with registration change.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d2314a0eaa942e1c2e9d2&view=FAQ
